STAID,ID,Month,Year,qmeas,0,1,2,3,4,5,6,7,8,9
T11315000,T11315000,7,1995,197.35,-374.2111322744517,-397.7554434900776,792.617257603315,-121.17440213414531,174.1867224148488,67.93376892225754,-359.685092626271,-347.21855365601874,66.99525799224162,76.67852644954978
T11257100,T11257100,7,1976,0.47,-513.8447448483475,520.222383636676,-714.9968289350084,202.18222244719038,212.892081327196,-71.64687960424696,-12.090182068210307,-14.25359594687725,26.952387793253813,-29.652117119150102
T11257100,T11257100,7,1974,3.18,-660.906905795447,330.29777365108913,-419.24516120327996,29.347040398266586,179.09461000471305,186.30049609284998,-140.2634255554551,-53.520720175702536,84.63410598362415,107.45472786476216
T10343500,T10343500,7,1975,10.11,80.27650422462843,389.7612150574456,117.53316168842159,-366.5679506735877,52.24171687278355,-131.59481962974047,-130.8833936376346,112.77562841605247,-83.61993024719011,-49.289172770120395
T11264500,T11264500,7,2000,211.06,383.98825528245777,-452.42031242615064,293.8107104729293,55.01917900089951,167.75880788650804,-184.66210436944232,240.0412909142302,-151.36621103277454,156.86534152508312,74.0738472871357
T10360900,T10360900,7,1970,11.61,100.98625404947136,525.0893401316288,-199.86786917008888,-376.06797441935737,144.33122458743216,186.43341230250277,58.29704243228054,-121.28272871561101,47.45639167761075,-17.144048366213095
T11281000,T11281000,7,1970,21.45,-513.1075316104676,15.012189748808513,-254.02039000086938,-18.781697365336882,203.06192704172625,145.9181815011759,154.56033716985462,-125.78217434982388,-8.892507317739582,98.20004757103209
T11214000,T11214000,7,1981,17.55,842.1934908014878,29.64034497708038,326.38391999087423,362.58944773254285,183.984822189138,1.4198736275984318,-29.89149134031718,-97.63289795275382,95.35774853663851,33.63192606901902
T11237500,T11237500,7,1988,3.29,188.8805332828824,176.32081057596565,-2.1311939692780784,282.13690951570686,128.2284078444004,142.24072991320867,58.949691561874744,-40.60785279549751,-152.89347418954685,13.618405000254656
T10336770,T10336770,7,1993,14.7,502.8881324697195,348.2943071339367,248.88750560477501,-213.21672574635758,-88.86238151702571,62.15586405165557,149.06169157041558,-107.55731947519857,159.00579855732045,-130.1986899415925
T10336676,T10336676,7,2002,5.81,100.83046298618015,408.54240564008563,42.17949223425888,-168.80261175468826,-374.8940214072805,50.39270768211577,-45.103183240064794,23.041029606659713,89.66104030581558,24.918597084966446
T10360900,T10360900,7,1974,16.84,160.71868400973972,621.6821187534987,-359.08755678094866,-269.27665683093375,82.0670290210474,112.68513342135174,-93.2264895794096,-8.714395848891359,147.57563915806713,95.92111374811702
T11203580,T11203580,7,2010,14.17,-210.08825561386547,296.60187928908414,-232.02035515284246,-34.439344306140924,359.12986569302143,181.1647909943872,21.16084588359412,16.81379150576485,67.45921346976782,-123.83251998792525
T10281800,T10281800,7,1967,69.55,1081.0706712585372,601.0576170279286,27.931459228163018,-96.26347088113583,-61.744911378229226,421.7028167759894,81.11224824479191,64.4862055389385,41.441251481767914,-138.6222797919915
T11264500,T11264500,7,1956,1094.03,473.92139106854927,-325.21086549337275,74.48966689806657,299.3815639737652,-302.36584702568496,411.1511912167938,226.2564214199241,-64.8981625730303,140.53351465729747,-190.97524251507917
T10360900,T10360900,7,1980,18.29,86.626849196613,516.3763361598285,-182.3687683414515,-394.34751257391537,179.24381706209198,86.54582193812216,38.31668859312529,-15.504555409242395,99.89142784096975,35.97768227704412
T11284400,T11284400,7,2000,0.23,-1183.396535150967,219.27880769211666,-373.6549684584842,-286.7741938565856,477.48618959107705,-51.40632627006276,138.68582764052456,27.13952167769071,88.77334385965395,23.811469297880684
T11275000,T11275000,7,1981,10.51,208.47491395929654,-102.08801431088365,332.2073423559615,272.72954296778903,81.01310129428624,-49.40879421676053,-30.447259064203017,-92.53462875541469,-179.60039130644236,64.64473590285982
T10336660,T10336660,7,2011,149.9,-45.759360827119444,179.9433180565052,427.9327403194286,-424.5367217760193,-288.809847767626,119.69093881391497,-333.30105801495034,106.1616246243494,118.12056191093748,-139.09862811860557
T11315000,T11315000,7,1973,7.7,-141.0333523940868,-60.615022701084904,231.83184068206958,264.3809470409579,-6.380890204232916,-79.6447228883883,106.61215101711622,-9.497834770607211,110.33985149379775,43.76276366035165
T11409500,T11409500,7,1954,8.9,-1396.4461886531103,-222.27324155228118,39.11992280810008,38.15885664542633,-52.80589587917651,-255.06142165210983,-58.821211559391806,-79.45122129577838,-42.99519106494128,73.10940883394305
T10336660,T10336660,7,1971,49.71,133.64157480500864,424.38898865977706,16.019958511170028,-168.13947034536838,-370.42245652613735,48.05616659734547,-138.3454039650959,-29.163752587318108,75.28982031991643,42.4358607777679
T11426150,T11426150,7,1971,4.22,-388.4523634463838,-123.60970709563078,247.85461637170621,477.2679083663212,-343.6580364036781,133.28252474139342,-203.18443391171465,-21.507812710050068,86.65579668135929,105.71037888573628
T11266500,T11266500,7,1986,681.9,267.36914377428576,-735.9673689603814,83.23980255348043,-85.42223090708778,42.371008545081374,-232.44529825377074,60.079554662043236,248.4245740185716,264.59209373010845,-31.990599670516517
T10336645,T10336645,7,2005,4.98,-36.8256835417531,275.6189635685332,262.28854935867065,-316.14706317246197,-228.43966349747606,-102.34945614721629,-49.88704583557179,-158.00258567485875,-81.61552322462717,-73.80810018921264
T11409300,T11409300,7,1968,3.95,-1211.5684869752426,-110.04685656421202,-78.73508225209599,268.253300972148,-224.70027036914368,-232.05455195357698,161.67134245276407,11.527024380059943,-82.66681947770047,40.41496401375183
T11427700,T11427700,7,2007,1.41,-552.8441401227547,-108.93794306553374,139.70993182972907,445.8829958506585,-158.64401064204745,-244.9594233775797,81.33492351650742,183.86002820772703,60.136523240768476,-120.78710838133541
T10336674,T10336674,7,2007,0.93,87.58899634973875,319.2762091358994,225.28509949200213,-161.40477811610518,-357.2033959797781,-240.7394919029531,48.56832503485728,238.34661786902223,-46.534282206907626,-22.382665463483626
T11230500,T11230500,7,1995,747.39,807.3168993510842,-265.69836092924794,788.1264805730096,44.06243070325994,468.4708250189685,143.6644254250381,-174.92517778503876,-151.07973085950744,22.399995093128496,114.61845810351689
T11292500,T11292500,7,1987,29.81,267.2319009325979,-1.090877408797139,76.52323133862912,309.6794675047568,153.57336062137628,-121.67952775898611,-38.13210918919879,-9.409775946726175,-268.971871131868,13.78222028950938
T11237500,T11237500,7,1960,1.61,226.12625593463932,203.16088807069733,-28.84398073218617,274.86651710071084,243.30577757319082,-90.06976350311054,4.78339438868702,44.702522438272055,-100.85804923653822,-36.723194819341344
T11264500,T11264500,7,1971,442.0,536.6425700571571,-232.93089289030416,-61.43992525415492,359.73508815395587,-208.90852062930574,66.92596051622009,-33.018016905123936,-76.03969227344064,163.2636515806906,37.40142922254241
T11284400,T11284400,7,1996,0.22,-1142.1065429964378,272.75600834413956,-462.97689174428046,-202.4240153509731,353.48881232423963,102.40094819712485,85.76729421196039,-2.0231375869331227,63.791836857545,-119.73077416183537
T11334300,T11334300,7,1958,10.52,-1322.0198018539722,-13.928588274211785,-259.85483251140295,-373.7722301624561,429.87898933299414,55.22264989157248,-179.98596077327528,41.98214426814251,8.506764260556274,-123.31222104592854
T11266500,T11266500,7,1990,239.1,444.8412498555783,-505.4532140490033,-298.21075112794927,153.86152321565365,-58.39696099315251,-204.91480002507507,63.717697125033254,-167.43586723817458,89.46965088104457,46.28009938736492
T11237500,T11237500,7,1961,1.58,264.16384668411894,273.9249705831813,-152.75439285320897,377.36795698959463,110.18150944344862,18.80314308691067,-67.30241901159039,11.699998532087278,-105.83013345985844,43.65235471359142
T10336770,T10336770,7,1991,5.52,577.7891318372128,462.2472291620601,68.8434385268775,-112.35664974849162,-62.14575029084204,-142.6535337698429,-198.95746395230972,-173.7017660497653,175.04624745378865,-81.81370581315704
T11409300,T11409300,7,1987,1.51,-1144.9467453118389,-35.382484410340496,-187.76735346326396,316.15213966256573,-151.9171703045997,-406.3264093803018,38.04351693633897,-76.60722211552564,-113.53529185304167,-14.09053303424316
T11213500,T11213500,7,1981,632.13,968.5676351092809,-1633.5522047495083,-1200.3384538757919,-446.5742018890983,-69.86287517226239,-64.30380438886968,-53.411592137787295,-50.75981614482587,-78.24728558153622,15.60426808524317
T11284400,T11284400,7,1989,0.0,-993.8841892642549,486.02527020471507,-809.0019143937138,36.038145449944516,183.57000726906014,75.3624951084832,-121.7720608843405,2.5920618410736593,120.47516373283607,25.421931999809583
T11226500,T11226500,7,1975,1016.58,612.4381746866949,-399.91310310997943,10.441684193873453,53.42656702154297,171.32219095248823,14.26834321971029,-111.07563773483236,99.16397464599642,-94.43173881988562,-64.63215304430184
T11315000,T11315000,7,1993,31.68,-216.32337531366252,-176.04166034568783,418.8237883059042,147.87957916107518,1.4543346922653022,117.60612314129708,169.3635238088462,-94.10290487358148,72.08218631056306,-159.081167494282
T11237500,T11237500,7,1963,13.05,82.35776795994333,-8.328299327765667,318.6954806911291,39.78336753319515,384.44512528371195,-65.76749451434928,-19.531893522729593,-5.248746434328252,-136.94731252203462,-26.102572006522127
T11409300,T11409300,7,1997,3.46,-1383.7421040997388,-325.340945229746,224.3300642753941,162.89052251014303,-545.6268477299742,599.5895552761838,449.67763428230467,-48.8906813132043,-106.16017460028145,66.60196349482301
T11413320,T11413320,7,1995,3.25,-2037.7870228324116,-962.5743504578633,1351.118722597611,-693.1078667205085,135.1208363777796,266.24337448431794,-324.1774369141204,-427.65310735538174,-190.2630293413367,199.42715357892067
T10343500,T10343500,7,1998,16.14,19.21698785874989,311.9866441605015,244.58276205750735,-461.8345058060117,121.56435667049094,-138.39178893117753,29.572355824754425,85.54127103314273,-110.26047103043376,-11.224264716341228
T10336580,T10336580,7,1992,6.25,442.31919470003055,442.03144317439455,39.84313272979428,-42.675078758870725,-257.2026265981164,-244.51219469743535,32.31920583439603,-24.4549169139061,9.856765621264403,-45.40201915246199
T11281000,T11281000,7,1987,4.97,-387.5991865148919,179.01413307881967,-501.5351413742354,130.24968235936723,209.5249838467284,-85.30843069420143,10.962705035898304,-57.969650280876515,-3.604937033297685,-29.70786627188565
T10291500,T10291500,7,1970,103.39,814.7435019033474,416.1733130870542,116.8853883611114,-213.44061705538778,-21.984771274348827,38.10364196380177,153.49751354626565,-73.26928345357311,-113.362136546798,120.17565776795288
T11266500,T11266500,7,1963,898.19,339.85276225758946,-660.2094181069104,-41.237545911751766,-3.9726162877003204,-17.686711254170234,-89.17726878998931,-39.6170547700057,-191.67780874020272,61.743309061730216,-80.6234926100154
T11315000,T11315000,7,1988,0.88,-12.133068864452108,134.83122819639877,-93.15076396311161,484.4687492371739,-151.14420507138018,-11.325783956322724,46.00459426413063,-173.66900914968167,16.43318940335466,-91.44140682786777
T11281000,T11281000,7,1963,40.71,-525.9784859011717,-9.755796367469086,-189.09040499409497,-72.54396447559141,277.80105988723255,19.00066970047997,-59.32059970397494,-107.24372983767564,-42.49839415065665,-95.22846373889604
T10343500,T10343500,7,1965,8.54,131.1922835877934,483.64865078061615,-58.43905112571408,-205.96169260083713,-242.97269027041392,290.86787371026327,67.50635753585775,10.297231425796262,-126.34173195841217,-48.09084510116397
T10291500,T10291500,7,1973,89.58,804.2536931282765,424.04359987632245,114.67683840148281,-223.5253520650685,0.8224350444604577,-56.59660598327867,44.20351954896591,21.458167983073487,-61.01201411755507,68.50472496972759
T10343500,T10343500,7,1993,7.4,57.50744537037168,366.2545250578079,145.08455586077216,-382.9811716493008,1.7293936144585893,55.499513868708846,117.95275851808822,22.621824115212345,-108.79777905788133,-96.72010734899474
T10281800,T10281800,7,1976,9.97,1133.118367158362,672.913308142869,-72.86275031778007,-80.21006513917855,132.0076150594466,-5.4590116585636865,-1.2473495867959032,26.90714146988769,15.81145102903816,-27.8384705979244
T10291500,T10291500,7,1960,36.77,836.2570471484281,478.9574818904103,17.588034100953067,-175.49004496586676,32.62593571284635,-128.86898816829643,46.62523099778306,0.4309757417920628,-48.7230717093585,6.68082926075563
T11264500,T11264500,7,2008,230.19,488.68349000907347,-320.82418451212254,77.25876700662276,217.12657577670873,20.97479961690225,-66.03782522871805,275.4204637028382,-147.6134638409365,158.73144851349392,-28.392388669577326
T11292500,T11292500,7,1984,195.03,252.6276383551968,-1.1114551610154728,75.34282817489803,390.70608999639387,-161.8999857010894,206.83594636500015,-192.30282062044733,305.06909077943624,-157.08335547243027,132.38740060120438
T11220000,T11220000,7,1961,0.07,-641.6086861761192,464.00978477866994,-899.9872586396281,5.1417720160867955,194.9876579527729,72.74399584864067,-56.366645286058954,-94.86772373307862,184.72956164517626,20.192475471259232
T11264500,T11264500,7,1964,162.94,554.857211210235,-205.82701087893813,-106.21857648002447,356.966746795496,-105.58635308141334,-91.91819265412181,-32.377271701542284,-186.06991361346826,138.65738419475923,120.22531937108246
T11334300,T11334300,7,1974,13.24,-1190.3319629252696,187.10206159041766,-603.8738900334313,-98.94244266825208,115.78930858358221,266.92038383728124,-176.60711395757167,84.28354086416007,53.798055158928754,126.58866771786333
T10336676,T10336676,7,2005,25.68,-30.935843109650264,202.6535058811927,396.9875590514606,-421.8762955109432,-177.3214309983193,8.766048040598546,-87.8445744537069,-185.36535415405507,-45.60576298352839,-106.28737761645695
T11427700,T11427700,7,2006,4.44,-809.0359920784585,-486.0495905150273,748.714675070147,78.79013769548577,-177.56653634465778,309.4333540952322,-162.14797303269427,2.9251486914277645,75.6531634709461,-327.7462709347703
T10308200,T10308200,7,1967,1174.68,516.5556348897134,-89.1806710504456,-215.34340144463727,-557.8177817829318,-127.62303422582889,151.60679679596288,-99.39318304263625,-73.66271432974769,-46.84048898630122,49.75240744502217
T11281000,T11281000,7,2000,33.0,-580.9132911319477,-77.43571612941501,-88.780798163427,-156.71589897942596,392.54518375081705,-90.98880080551334,189.2071659612071,10.935245534958957,14.950586755200794,50.37970315259652
T11237500,T11237500,7,1979,11.2,93.16061700742831,10.011215754837236,283.26192164601713,84.8022745225164,290.4589816427717,8.407521392990136,32.108860052564886,114.15725805487737,-49.94871184029589,87.18385386771223
T10343500,T10343500,7,1969,11.31,-15.734812500539608,244.08409898662111,341.09215604158277,-518.8819996099646,86.42178457091119,86.64516162419751,256.7079270755927,-36.05814287642261,-125.5260556816631,129.96186970155864
T10281800,T10281800,7,1956,54.35,1080.6000364900278,594.3497273688872,42.176191408484044,-127.2729496296241,31.11383412180149,306.1814762374599,99.57838723644618,-16.508533166890675,-3.227580080926414,-100.37744359358666
T10336676,T10336676,7,2009,4.59,37.463502021882164,311.44216640685727,219.44360675223442,-303.9751611500634,-214.57723005870704,-116.8555768975324,-92.42119177241273,20.739462831355112,37.858251364075905,-96.12822650047185
T11264500,T11264500,7,1981,111.97,514.9593157145324,-277.66349232640454,2.5792395640761447,278.0699338198346,-28.68244481084829,-73.92167625576572,49.3851008550275,-193.8087355357097,158.97910855234218,35.67053998574489
T10336676,T10336676,7,1973,6.48,93.08213724287852,356.7209462824569,138.64599671806658,-254.61757478677026,-236.30884128990039,-71.92820502810878,135.595255536905,-48.263757305751504,28.692158374641945,102.28589163899387
T11230500,T11230500,7,2008,86.19,979.3053756098408,-13.438078804069098,373.4094383244618,330.2438830885353,319.4315678551349,66.0914789328344,244.97423718171072,64.85371853118542,6.184355850724606,23.811609576788086
T10360900,T10360900,7,1982,22.65,116.00084105369625,560.4044185644435,-252.85168996550988,-321.9447392083556,44.55401464467795,226.0694412898017,-110.0623568076583,16.084998351685922,119.77903566058801,-6.281405385277349
T11433260,T11433260,7,1973,51.19,-1118.5066516946956,-344.9050198233789,6.601253815836529,126.71901409202263,-126.46569798642902,-129.7439173103038,188.03782009357406,12.188788994845263,57.23365267246924,202.7587686156231
T11282000,T11282000,7,1979,25.84,-410.1410374071084,-52.478707043929674,-27.502663958141458,-10.162871005712002,244.2724700561393,-36.68159172547886,85.49039244585043,36.659226309546895,3.0839299448583586,70.27441919931012
T11282000,T11282000,7,1994,1.9,-248.06919783290644,168.09090544031807,-379.1837345363794,231.51649080368006,114.30078937958673,-77.17275987405999,33.17021557194083,9.585247732469485,-73.3491129722489,-70.05840103400016
T10308200,T10308200,7,1994,88.94,636.11984456747,81.66148143521033,-480.92837301030556,-389.6444748647914,-120.3605259475557,-124.507130882609,10.517475123267365,49.1636539564983,-103.94061970935866,-46.83037180595376
T10336660,T10336660,7,1995,142.9,-193.52834079867654,-63.189519539981404,810.6029550025072,-748.5245800370725,43.87217600704232,72.31115780883722,-291.0855516786691,-301.5822991297382,102.2249580471461,171.9461815616235
T11281000,T11281000,7,1978,53.06,-654.8712876600451,-163.48046130476388,40.793566366986326,-202.16674594167816,249.571843521576,214.061731615323,4.082695164026588,76.35179485913118,82.03937095833136,-74.15955876268642
T11281000,T11281000,7,1998,193.87,-678.1974437149843,-212.38659516752756,143.96291558745068,-299.1852140087398,418.4585439196943,-20.287346364564158,39.24309060266818,26.371678080225678,13.424723980072331,-52.67808898851627
T10336660,T10336660,7,1996,21.07,-140.05398361544385,7.471197078170944,706.5761081363798,-642.1139000180905,-17.995037072532405,4.146535377730174,77.21725122997668,-27.957436883469864,-5.387740251698749,-152.91813342396574
T11281000,T11281000,7,1999,38.0,-492.0381168294312,46.58338649899567,-293.0350866871265,-2.156576515355365,247.71478902271681,-17.561490678206102,114.92777706555285,12.53253631350181,20.328529555552038,62.29014237348611
T10343500,T10343500,7,1963,6.47,-9.452888507029494,280.2780896638148,301.06618070246975,-478.2419137132241,49.57442458329782,-16.996633706664245,-179.21803397819173,-43.72361815177941,-199.90732276996707,-63.865114445886306
T11427700,T11427700,7,1976,0.83,-395.46371186620735,89.9909680812591,-182.09843067044704,643.4581551478585,-214.47478972180124,-343.8793271214347,2.100495254196144,-44.07020941964274,-0.8800953818333308,9.533994219947155
T11214000,T11214000,7,1969,444.77,558.8054206109897,-399.02779829390795,1027.7225884907068,-120.64283998338458,501.5366374991174,25.666865792392223,354.8584957000348,64.97450062321995,144.76215215037618,67.61990784028484
T11426150,T11426150,7,1970,0.97,-498.9669460366773,-314.6612445814128,535.2101934682672,259.037736026482,-104.36333696421843,141.5977064254986,300.18847573547134,-235.02634107362542,-28.29234456586032,159.92911380854088
T11315000,T11315000,7,1957,3.96,-144.31038968566108,-74.4164745983797,271.14743624222194,236.61239627594637,57.89811236392948,-192.2036791508373,-66.67468664906083,-92.53447832736069,8.420422610684163,-127.4106211368873
T10336660,T10336660,7,2008,6.19,90.70856560973608,359.90442563187827,109.96799850047884,-283.1843656283104,-135.7781873423399,-131.76795162824513,232.96356487053652,-117.39133379194914,41.66043609419414,22.400036524603667
T11284400,T11284400,7,1997,0.12,-1103.5477267521385,348.77815364960617,-619.3641849445012,-51.31808570562315,73.68733973414064,475.39202195863277,271.1708913740801,-48.070440823131165,81.46919361212846,146.5874767152969
T10343500,T10343500,7,1976,2.02,223.81364815123595,622.5138893943594,-277.0163909888428,-96.47167996474613,-114.89668436959683,-149.7415409744005,-15.495517667941877,65.16431547715064,-125.36856262096948,54.58005679060946
T11427700,T11427700,7,2010,10.89,-661.3767608232292,-277.1995811195104,416.5869948080123,246.95065365968884,-62.84823586743462,-90.88068548937947,-59.982844297886544,-198.03850906697414,-53.73353257636928,-174.82726726050856
T11409300,T11409300,7,1982,8.59,-1498.2578414829811,-467.0189969249026,510.41299901218537,-46.270800302873326,-378.29522341285474,213.99395296503945,-365.27673861185593,209.56214402906716,28.429069199380418,91.89648892805964
T10308200,T10308200,7,1964,164.03,644.9851034994017,100.59680394314198,-513.8511338148733,-361.8576382199722,-181.99492419588108,-58.560884903359494,-70.37055162481299,-49.81703822131208,-114.45400959348193,133.67286439031565
T11427700,T11427700,7,1970,3.11,-687.3164832360759,-339.24573265099576,489.07296667886794,226.9040576463871,-138.29239508728884,153.17093469998156,338.6401950941582,-232.57679264336807,-41.326650915597156,130.89074575431204
T10343500,T10343500,7,1972,3.99,177.5909392356622,543.8942488032031,-143.79261702929213,-161.86722232698327,-179.87782558883393,64.9115984036604,7.015648794406787,58.311203794975846,-150.84308642575624,-50.43352009142964
T10343500,T10343500,7,1954,2.51,111.94077602971738,453.0585775190659,-0.4271568500579074,-293.43483538900483,8.433030512175948,-109.86505092260198,-22.440934776341603,28.855968173199116,-92.25392991759986,70.69814630935836
T11315000,T11315000,7,2006,13.68,-289.5250004954281,-252.90422424533995,536.5485696192636,95.44841702705206,-65.16553662512538,276.1326565865636,-110.42304743145266,-57.45276615879513,97.06352516792185,-249.48958498931202
T10336645,T10336645,7,2004,1.24,87.67915874960244,462.9242977136178,-55.92579862170041,-93.90246539473098,-359.106654138349,-122.90612544911647,168.6477399197094,80.28767635793929,-3.940510829734678,-116.44785271876445
T11264500,T11264500,7,2011,1509.1,400.28729012089093,-439.44413221411963,285.5740895602064,139.88597775727976,-105.29545712241364,108.39377081442748,-149.92985825539424,60.614791018592676,218.60816509649777,-160.52691479295376
T10281800,T10281800,7,1959,9.3,1144.8960505830837,690.2883183711813,-104.73090425753226,-57.59051817589029,124.40089634284874,-25.261729851476833,72.04725051844225,77.29411427022843,35.74876128080876,21.232248067941267
T11264500,T11264500,7,1980,1174.58,339.0608626110571,-525.6037471571146,408.72390920831964,8.981880536192278,108.13034923389226,-32.943575816451514,241.1227534377989,-55.15586703759463,195.68457053217435,63.24309942997155
T10336660,T10336660,7,2010,28.28,15.75468838449553,255.93414886466215,291.6832411305993,-389.0030307437754,-131.41504690756813,-51.19017016859397,-44.191659657485985,-165.00162015385175,-5.6127900966079105,-114.34596096536943
T11409500,T11409500,7,1957,10.02,-1394.8944967799,-236.96569001545606,95.22679241999212,-5.037752865269431,33.163969000391845,-404.9892032552984,-109.5770589358182,-125.4828125845142,-177.71223263030262,-224.74127896557482
T10336676,T10336676,7,1974,35.81,72.9052998420517,340.5701018694694,162.00848752766797,-247.69796321444056,-317.0233833663707,-1.4007439592205755,-132.5904526566605,28.929935789808376,107.1373734130533,181.6635954270474
T11292500,T11292500,7,1979,104.42,194.23863548186662,-110.4737323374987,253.4454800245534,192.87965680573035,198.75362648556546,-64.8787985770526,-17.430026690112356,51.798855600958376,-215.03986593332334,63.46084180321823
T10308200,T10308200,7,1983,1427.9,483.48007934832293,-142.40375492221756,-112.60062146658143,-617.2152761388111,-69.54520240637125,-9.555908897666948,-86.23480639642042,150.77548196581225,-20.233188307033167,108.32109419840089
T11281000,T11281000,7,1994,5.96,-384.83880113820913,188.73879700777402,-515.5782299105443,151.88781603164637,160.58153773004028,-42.34099610906486,38.47500608742699,0.09188034912101946,-18.574624328372053,-80.6734044678096
T10343500,T10343500,7,1983,37.39,5.8845065275678925,283.6064455397941,290.6996345133741,-456.68119875515487,21.74974113705455,-33.64723013540656,-137.3570257313936,195.55560321584687,-50.41739748949152,85.2332049611408
T11284400,T11284400,7,1998,2.15,-1287.159008816279,82.22705182345985,-143.3045190180361,-431.9536114641799,520.4191064265633,1.2944163309856416,33.8917981955969,60.803884898020776,97.48114255233108,-63.69416290215713
T10281800,T10281800,7,1951,27.48,1131.4447925111974,684.9352455031247,-100.20419391630533,-41.71090063831589,13.398037931484723,144.88769703897535,-6.877135041674327,39.08940459603175,40.68390039689577,94.70316141801449
T11283500,T11283500,7,1963,83.87,-529.9730383373623,-314.75165301304656,75.10871873370792,-249.35079787724572,322.37973711022045,-37.72373655190446,-121.16605975994058,-101.30026993412582,-161.4926015155046,-148.50459608992026
T11214000,T11214000,7,1963,186.94,681.1214233995998,-212.01202108805148,733.335703644157,73.06753641051817,419.3908387947252,-82.08019840778316,-50.79398153542183,-81.7356461598623,56.4385452422224,-53.16963494312768
T11426150,T11426150,7,1973,1.03,-408.75840765380923,-179.031975975062,335.90287743387603,369.2259310382186,-109.18328988858119,-84.3342790200312,155.8061608150398,-60.61463082193446,73.1296341959641,160.6484690632044
T11230500,T11230500,7,1962,252.19,951.5283233516085,-43.67987070336373,439.1134638369185,282.2440195167284,378.66721733726354,-77.84058872439849,32.32012850704207,223.66872657475446,59.61518629882726,-66.3845466674298
T10336660,T10336660,7,1967,88.39,-26.30364147247114,182.41598275205237,402.14406362835814,-452.9465768568105,-159.3299057639573,100.09791568603005,-155.35779454119276,-205.23352914981126,78.57114512823333,102.61362346975312
T11409500,T11409500,7,1951,9.44,-1430.1727526955494,-227.678080454115,27.29423748961329,141.4551508351498,-426.03794265775616,189.19566754511544,51.10927141530876,157.21477528404705,17.721764289113473,290.4516466785464
T11284400,T11284400,7,1995,1.05,-1303.7658123498866,48.644044493796194,-100.98973111557022,-453.8215061280238,452.9208213820929,219.9891685510681,-203.57308064074607,-265.6112660917097,78.36906013280553,133.48621176543202
T11292500,T11292500,7,1966,45.71,343.4818386084421,139.47472829189394,-162.44970402531703,526.4936288940262,-174.48423607519945,96.13220548273128,-116.58233224816313,198.38264789292845,-179.23969175037658,267.64180246626324
T10308200,T10308200,7,1973,216.77,590.6761248617237,17.064025684301292,-379.3514026078609,-466.172794542415,-94.45722634334575,-65.26367750105773,69.05486647632148,19.716781365117612,-54.728698283947814,66.43262092017257
T10291500,T10291500,7,1957,89.9,814.3198605334808,434.93694310658464,99.86603162502388,-213.27585592569227,18.221883670715503,-86.34115843347803,3.345347139200709,-55.06935078251893,-134.6371900913606,-24.271353164459335
T11275000,T11275000,7,1974,167.32,222.12420792529647,-69.38454447480015,276.5842882651132,342.6465375887323,-94.42312588231565,114.75616637234143,-156.0760271904242,27.426031773467667,-97.77573680486566,164.61014787289415
T11264500,T11264500,7,1968,84.77,569.3964971484708,-195.9841079589458,-125.04901937951118,379.038301039953,-116.4562476309771,-83.42738916096282,83.029656369844,-86.81719036487544,149.05864371456954,20.371613966947862
T10291500,T10291500,7,1972,50.48,885.2935808619787,546.3613184136922,-90.17745624937895,-61.407796229569094,-165.48267986047716,63.13705670733547,11.617261915748681,12.105771325065666,-100.44545390105353,-3.4209629992502406
T11409500,T11409500,7,1961,10.23,-1261.344307255527,-33.500389911501216,-260.26591669028005,259.6383625395845,-225.44814894495275,-254.61575125603952,-179.7213771612698,-34.81924371576705,-47.602324822393115,76.65998764118474
T11282000,T11282000,7,1990,4.45,-271.4646380163829,135.4315023920791,-326.77592538031985,185.40342361060715,160.4376409739375,-99.29726598745124,17.979538508080665,-92.48634980064281,-90.63323433514006,47.438790383246925
T10291500,T10291500,7,1999,130.9,787.8656490612753,395.5244571621286,156.6123972534419,-246.3932789884815,22.93172241043282,-63.5272800387197,79.5901619816186,63.089661912594494,-64.07132165999447,105.31081723196445
T11281000,T11281000,7,1985,10.56,-368.26193575084426,228.29063645793485,-585.2119782315634,210.03304425668668,67.85371102956545,-10.620973713635399,-114.76491464778691,44.78103538957491,70.06949762783931,133.27234248879432
T11266500,T11266500,7,1977,69.32,520.6081381385271,-397.5185547612114,-474.74057847242466,269.66872058424997,-109.05317740343924,-217.57483757157257,42.404615769509185,-201.3429349508278,66.28588171881755,-43.521924405199286
T11284400,T11284400,7,1979,0.06,-1145.4080388278628,277.6511210664422,-476.1779627071237,-205.2053261951532,381.8582709247649,20.33871723693818,76.83135110545871,31.90574818332906,132.51092969591267,82.46674543903512
T10336676,T10336676,7,1989,7.21,29.885831767468392,295.8352335687665,244.70382711366415,-320.70836942443816,-239.70184438549742,-93.75276090035484,-323.3807142336867,41.17644140278152,150.11520788306154,109.18557760795926
T11281000,T11281000,7,1955,17.35,-423.33946198610977,138.2572418446695,-442.9389299561401,117.11048848686518,111.1690032701712,125.67809861480464,66.1032772421019,-70.26754911496737,-33.78020066385624,-37.64793903774161
T11257100,T11257100,7,1977,0.03,-512.8357445236741,513.3319075299463,-700.3166364880922,192.94842733801474,215.22915542419764,-30.885615454398263,-23.246389944856674,-135.11749816116648,-38.629397601968215,-43.08977422606183
T11214000,T11214000,7,1977,5.85,905.2489677146143,132.42277969409338,164.88902125025663,469.0938952948552,142.3054244777113,-73.07847083365435,0.12166420311534094,-102.06615579025726,34.75459809996217,-13.881601647777792
