STAID,ID,Month,Year,qmeas,X.1,granitic,sedimentary,volcanic,SGEO8,SGEO44,HLR16,HLR18,HLR19,HLR20
T11266500,T11266500,7,1992,316.13,0.7472081218274113,1.0,0.0,0.0,1.0,0.0,0.16332665330661322,0.384,0.0,0.45190380761523047
T11266500,T11266500,7,1962,647.94,0.7472081218274113,1.0,0.0,0.0,1.0,0.0,0.16332665330661322,0.384,0.0,0.45190380761523047
T11266500,T11266500,7,1979,389.81,0.7472081218274113,1.0,0.0,0.0,1.0,0.0,0.16332665330661322,0.384,0.0,0.45190380761523047
T11266500,T11266500,7,1985,160.87,0.7472081218274113,1.0,0.0,0.0,1.0,0.0,0.16332665330661322,0.384,0.0,0.45190380761523047
T11266500,T11266500,7,1961,114.71,0.7472081218274113,1.0,0.0,0.0,1.0,0.0,0.16332665330661322,0.384,0.0,0.45190380761523047
T11266500,T11266500,7,2004,185.87,0.7472081218274113,1.0,0.0,0.0,1.0,0.0,0.16332665330661322,0.384,0.0,0.45190380761523047
T11266500,T11266500,7,1990,239.1,0.7472081218274113,1.0,0.0,0.0,1.0,0.0,0.16332665330661322,0.384,0.0,0.45190380761523047
T11266500,T11266500,7,1972,196.23,0.7472081218274113,1.0,0.0,0.0,1.0,0.0,0.16332665330661322,0.384,0.0,0.45190380761523047
T11266500,T11266500,7,1999,403.13,0.7472081218274113,1.0,0.0,0.0,1.0,0.0,0.16332665330661322,0.384,0.0,0.45190380761523047
T11266500,T11266500,7,1959,114.87,0.7472081218274113,1.0,0.0,0.0,1.0,0.0,0.16332665330661322,0.384,0.0,0.45190380761523047
T11266500,T11266500,7,1981,148.06,0.7472081218274113,1.0,0.0,0.0,1.0,0.0,0.16332665330661322,0.384,0.0,0.45190380761523047
T11266500,T11266500,7,1977,69.32,0.7472081218274113,1.0,0.0,0.0,1.0,0.0,0.16332665330661322,0.384,0.0,0.45190380761523047
T11266500,T11266500,7,1976,92.97,0.7472081218274113,1.0,0.0,0.0,1.0,0.0,0.16332665330661322,0.384,0.0,0.45190380761523047
T11266500,T11266500,7,2009,399.74,0.7472081218274113,1.0,0.0,0.0,1.0,0.0,0.16332665330661322,0.384,0.0,0.45190380761523047
T11266500,T11266500,7,1987,94.1,0.7472081218274113,1.0,0.0,0.0,1.0,0.0,0.16332665330661322,0.384,0.0,0.45190380761523047
T11266500,T11266500,7,1954,231.81,0.7472081218274113,1.0,0.0,0.0,1.0,0.0,0.16332665330661322,0.384,0.0,0.45190380761523047
T11266500,T11266500,7,2001,129.68,0.7472081218274113,1.0,0.0,0.0,1.0,0.0,0.16332665330661322,0.384,0.0,0.45190380761523047
T11266500,T11266500,7,1960,146.87,0.7472081218274113,1.0,0.0,0.0,1.0,0.0,0.16332665330661322,0.384,0.0,0.45190380761523047
T11266500,T11266500,7,2008,269.65,0.7472081218274113,1.0,0.0,0.0,1.0,0.0,0.16332665330661322,0.384,0.0,0.45190380761523047
T11266500,T11266500,7,2007,80.87,0.7472081218274113,1.0,0.0,0.0,1.0,0.0,0.16332665330661322,0.384,0.0,0.45190380761523047
T11266500,T11266500,7,1975,712.48,0.7472081218274113,1.0,0.0,0.0,1.0,0.0,0.16332665330661322,0.384,0.0,0.45190380761523047
T11266500,T11266500,7,1966,153.48,0.7472081218274113,1.0,0.0,0.0,1.0,0.0,0.16332665330661322,0.384,0.0,0.45190380761523047
T11266500,T11266500,7,1955,289.32,0.7472081218274113,1.0,0.0,0.0,1.0,0.0,0.16332665330661322,0.384,0.0,0.45190380761523047
T11266500,T11266500,7,1968,115.35,0.7472081218274113,1.0,0.0,0.0,1.0,0.0,0.16332665330661322,0.384,0.0,0.45190380761523047
T11266500,T11266500,7,1991,369.81,0.7472081218274113,1.0,0.0,0.0,1.0,0.0,0.16332665330661322,0.384,0.0,0.45190380761523047
T11266500,T11266500,7,1957,342.9,0.7472081218274113,1.0,0.0,0.0,1.0,0.0,0.16332665330661322,0.384,0.0,0.45190380761523047
T11266500,T11266500,7,1964,217.52,0.7472081218274113,1.0,0.0,0.0,1.0,0.0,0.16332665330661322,0.384,0.0,0.45190380761523047
T11274790,T11274790,7,2007,76.13,0.7614213197969544,1.0,0.0,0.0,0.845,0.0,0.15831663326653306,0.27899999999999997,0.0,0.5621242484969939
T11274790,T11274790,7,2009,324.42,0.7614213197969544,1.0,0.0,0.0,0.845,0.0,0.15831663326653306,0.27899999999999997,0.0,0.5621242484969939
T11274790,T11274790,7,2008,235.74,0.7614213197969544,1.0,0.0,0.0,0.845,0.0,0.15831663326653306,0.27899999999999997,0.0,0.5621242484969939
T11275000,T11275000,7,1972,21.38,0.7634517766497463,1.0,0.0,0.0,0.963,0.0,0.0,0.532,0.31093279839518556,0.15831663326653306
T11275000,T11275000,7,1979,51.16,0.7634517766497463,1.0,0.0,0.0,0.963,0.0,0.0,0.532,0.31093279839518556,0.15831663326653306
T11275000,T11275000,7,1981,10.51,0.7634517766497463,1.0,0.0,0.0,0.963,0.0,0.0,0.532,0.31093279839518556,0.15831663326653306
T11275000,T11275000,7,1977,5.61,0.7634517766497463,1.0,0.0,0.0,0.963,0.0,0.0,0.532,0.31093279839518556,0.15831663326653306
T11275000,T11275000,7,1954,39.57,0.7634517766497463,1.0,0.0,0.0,0.963,0.0,0.0,0.532,0.31093279839518556,0.15831663326653306
T11275000,T11275000,7,1959,13.67,0.7634517766497463,1.0,0.0,0.0,0.963,0.0,0.0,0.532,0.31093279839518556,0.15831663326653306
T11275000,T11275000,7,1976,5.82,0.7634517766497463,1.0,0.0,0.0,0.963,0.0,0.0,0.532,0.31093279839518556,0.15831663326653306
T11275000,T11275000,7,1964,38.39,0.7634517766497463,1.0,0.0,0.0,0.963,0.0,0.0,0.532,0.31093279839518556,0.15831663326653306
T11275000,T11275000,7,1955,45.6,0.7634517766497463,1.0,0.0,0.0,0.963,0.0,0.0,0.532,0.31093279839518556,0.15831663326653306
T11275000,T11275000,7,1962,149.55,0.7634517766497463,1.0,0.0,0.0,0.963,0.0,0.0,0.532,0.31093279839518556,0.15831663326653306
T11275000,T11275000,7,1968,17.39,0.7634517766497463,1.0,0.0,0.0,0.963,0.0,0.0,0.532,0.31093279839518556,0.15831663326653306
T11275000,T11275000,7,1960,14.41,0.7634517766497463,1.0,0.0,0.0,0.963,0.0,0.0,0.532,0.31093279839518556,0.15831663326653306
T11275000,T11275000,7,1975,208.32,0.7634517766497463,1.0,0.0,0.0,0.963,0.0,0.0,0.532,0.31093279839518556,0.15831663326653306
T11275000,T11275000,7,1957,90.94,0.7634517766497463,1.0,0.0,0.0,0.963,0.0,0.0,0.532,0.31093279839518556,0.15831663326653306
T11275000,T11275000,7,1966,11.18,0.7634517766497463,1.0,0.0,0.0,0.963,0.0,0.0,0.532,0.31093279839518556,0.15831663326653306
T11275000,T11275000,7,1961,8.44,0.7634517766497463,1.0,0.0,0.0,0.963,0.0,0.0,0.532,0.31093279839518556,0.15831663326653306
T11281000,T11281000,7,1962,23.94,0.7725888324873097,1.0,0.0,0.0,0.40700000000000003,0.593,0.12424849699398798,0.875,0.0,0.002004008016032064
T11281000,T11281000,7,1992,13.75,0.7725888324873097,1.0,0.0,0.0,0.40700000000000003,0.593,0.12424849699398798,0.875,0.0,0.002004008016032064
T11281000,T11281000,7,1961,4.34,0.7725888324873097,1.0,0.0,0.0,0.40700000000000003,0.593,0.12424849699398798,0.875,0.0,0.002004008016032064
T11281000,T11281000,7,1985,10.56,0.7725888324873097,1.0,0.0,0.0,0.40700000000000003,0.593,0.12424849699398798,0.875,0.0,0.002004008016032064
T11281000,T11281000,7,1987,4.97,0.7725888324873097,1.0,0.0,0.0,0.40700000000000003,0.593,0.12424849699398798,0.875,0.0,0.002004008016032064
T11281000,T11281000,7,1981,7.24,0.7725888324873097,1.0,0.0,0.0,0.40700000000000003,0.593,0.12424849699398798,0.875,0.0,0.002004008016032064
T11281000,T11281000,7,1972,8.71,0.7725888324873097,1.0,0.0,0.0,0.40700000000000003,0.593,0.12424849699398798,0.875,0.0,0.002004008016032064
T11281000,T11281000,7,1999,38.0,0.7725888324873097,1.0,0.0,0.0,0.40700000000000003,0.593,0.12424849699398798,0.875,0.0,0.002004008016032064
T11281000,T11281000,7,1959,8.79,0.7725888324873097,1.0,0.0,0.0,0.40700000000000003,0.593,0.12424849699398798,0.875,0.0,0.002004008016032064
T11281000,T11281000,7,1991,15.49,0.7725888324873097,1.0,0.0,0.0,0.40700000000000003,0.593,0.12424849699398798,0.875,0.0,0.002004008016032064
T11281000,T11281000,7,1964,15.92,0.7725888324873097,1.0,0.0,0.0,0.40700000000000003,0.593,0.12424849699398798,0.875,0.0,0.002004008016032064
T11281000,T11281000,7,1979,31.74,0.7725888324873097,1.0,0.0,0.0,0.40700000000000003,0.593,0.12424849699398798,0.875,0.0,0.002004008016032064
T11281000,T11281000,7,2002,9.58,0.7725888324873097,1.0,0.0,0.0,0.40700000000000003,0.593,0.12424849699398798,0.875,0.0,0.002004008016032064
T11281000,T11281000,7,1955,17.35,0.7725888324873097,1.0,0.0,0.0,0.40700000000000003,0.593,0.12424849699398798,0.875,0.0,0.002004008016032064
T11281000,T11281000,7,1975,61.84,0.7725888324873097,1.0,0.0,0.0,0.40700000000000003,0.593,0.12424849699398798,0.875,0.0,0.002004008016032064
T11281000,T11281000,7,1976,5.54,0.7725888324873097,1.0,0.0,0.0,0.40700000000000003,0.593,0.12424849699398798,0.875,0.0,0.002004008016032064
T11281000,T11281000,7,1957,23.68,0.7725888324873097,1.0,0.0,0.0,0.40700000000000003,0.593,0.12424849699398798,0.875,0.0,0.002004008016032064
T11281000,T11281000,7,1954,20.97,0.7725888324873097,1.0,0.0,0.0,0.40700000000000003,0.593,0.12424849699398798,0.875,0.0,0.002004008016032064
T11281000,T11281000,7,1990,7.84,0.7725888324873097,1.0,0.0,0.0,0.40700000000000003,0.593,0.12424849699398798,0.875,0.0,0.002004008016032064
T11281000,T11281000,7,1966,12.04,0.7725888324873097,1.0,0.0,0.0,0.40700000000000003,0.593,0.12424849699398798,0.875,0.0,0.002004008016032064
T11281000,T11281000,7,1968,8.48,0.7725888324873097,1.0,0.0,0.0,0.40700000000000003,0.593,0.12424849699398798,0.875,0.0,0.002004008016032064
T11281000,T11281000,7,1994,5.96,0.7725888324873097,1.0,0.0,0.0,0.40700000000000003,0.593,0.12424849699398798,0.875,0.0,0.002004008016032064
T11281000,T11281000,7,1988,5.42,0.7725888324873097,1.0,0.0,0.0,0.40700000000000003,0.593,0.12424849699398798,0.875,0.0,0.002004008016032064
T11281000,T11281000,7,1960,8.81,0.7725888324873097,1.0,0.0,0.0,0.40700000000000003,0.593,0.12424849699398798,0.875,0.0,0.002004008016032064
T11281000,T11281000,7,1977,2.88,0.7725888324873097,1.0,0.0,0.0,0.40700000000000003,0.593,0.12424849699398798,0.875,0.0,0.002004008016032064
T11281000,T11281000,7,2001,10.5,0.7725888324873097,1.0,0.0,0.0,0.40700000000000003,0.593,0.12424849699398798,0.875,0.0,0.002004008016032064
T11282000,T11282000,7,1975,64.61,0.7736040609137057,1.0,0.0,0.0,0.812,0.188,0.9899799599198396,0.011000000000000001,0.0,0.001002004008016032
T11282000,T11282000,7,1954,19.35,0.7736040609137057,1.0,0.0,0.0,0.812,0.188,0.9899799599198396,0.011000000000000001,0.0,0.001002004008016032
T11282000,T11282000,7,1955,15.56,0.7736040609137057,1.0,0.0,0.0,0.812,0.188,0.9899799599198396,0.011000000000000001,0.0,0.001002004008016032
T11282000,T11282000,7,1972,7.27,0.7736040609137057,1.0,0.0,0.0,0.812,0.188,0.9899799599198396,0.011000000000000001,0.0,0.001002004008016032
T11282000,T11282000,7,1968,5.04,0.7736040609137057,1.0,0.0,0.0,0.812,0.188,0.9899799599198396,0.011000000000000001,0.0,0.001002004008016032
T11282000,T11282000,7,1991,15.64,0.7736040609137057,1.0,0.0,0.0,0.812,0.188,0.9899799599198396,0.011000000000000001,0.0,0.001002004008016032
T11282000,T11282000,7,1992,13.38,0.7736040609137057,1.0,0.0,0.0,0.812,0.188,0.9899799599198396,0.011000000000000001,0.0,0.001002004008016032
T11282000,T11282000,7,1957,19.9,0.7736040609137057,1.0,0.0,0.0,0.812,0.188,0.9899799599198396,0.011000000000000001,0.0,0.001002004008016032
T11282000,T11282000,7,1987,2.6,0.7736040609137057,1.0,0.0,0.0,0.812,0.188,0.9899799599198396,0.011000000000000001,0.0,0.001002004008016032
T11282000,T11282000,7,1988,3.27,0.7736040609137057,1.0,0.0,0.0,0.812,0.188,0.9899799599198396,0.011000000000000001,0.0,0.001002004008016032
T11282000,T11282000,7,1990,4.45,0.7736040609137057,1.0,0.0,0.0,0.812,0.188,0.9899799599198396,0.011000000000000001,0.0,0.001002004008016032
T11282000,T11282000,7,1994,1.9,0.7736040609137057,1.0,0.0,0.0,0.812,0.188,0.9899799599198396,0.011000000000000001,0.0,0.001002004008016032
T11282000,T11282000,7,1976,2.32,0.7736040609137057,1.0,0.0,0.0,0.812,0.188,0.9899799599198396,0.011000000000000001,0.0,0.001002004008016032
T11282000,T11282000,7,1985,6.19,0.7736040609137057,1.0,0.0,0.0,0.812,0.188,0.9899799599198396,0.011000000000000001,0.0,0.001002004008016032
T11282000,T11282000,7,1959,5.12,0.7736040609137057,1.0,0.0,0.0,0.812,0.188,0.9899799599198396,0.011000000000000001,0.0,0.001002004008016032
T11282000,T11282000,7,1960,7.19,0.7736040609137057,1.0,0.0,0.0,0.812,0.188,0.9899799599198396,0.011000000000000001,0.0,0.001002004008016032
T11282000,T11282000,7,1962,25.56,0.7736040609137057,1.0,0.0,0.0,0.812,0.188,0.9899799599198396,0.011000000000000001,0.0,0.001002004008016032
T11282000,T11282000,7,2002,13.14,0.7736040609137057,1.0,0.0,0.0,0.812,0.188,0.9899799599198396,0.011000000000000001,0.0,0.001002004008016032
T11282000,T11282000,7,1979,25.84,0.7736040609137057,1.0,0.0,0.0,0.812,0.188,0.9899799599198396,0.011000000000000001,0.0,0.001002004008016032
T11282000,T11282000,7,1961,3.03,0.7736040609137057,1.0,0.0,0.0,0.812,0.188,0.9899799599198396,0.011000000000000001,0.0,0.001002004008016032
T11282000,T11282000,7,1966,7.31,0.7736040609137057,1.0,0.0,0.0,0.812,0.188,0.9899799599198396,0.011000000000000001,0.0,0.001002004008016032
T11282000,T11282000,7,2001,11.17,0.7736040609137057,1.0,0.0,0.0,0.812,0.188,0.9899799599198396,0.011000000000000001,0.0,0.001002004008016032
T11282000,T11282000,7,1977,1.37,0.7736040609137057,1.0,0.0,0.0,0.812,0.188,0.9899799599198396,0.011000000000000001,0.0,0.001002004008016032
T11282000,T11282000,7,1999,37.55,0.7736040609137057,1.0,0.0,0.0,0.812,0.188,0.9899799599198396,0.011000000000000001,0.0,0.001002004008016032
T11282000,T11282000,7,1964,12.45,0.7736040609137057,1.0,0.0,0.0,0.812,0.188,0.9899799599198396,0.011000000000000001,0.0,0.001002004008016032
T11282000,T11282000,7,1981,1.4,0.7736040609137057,1.0,0.0,0.0,0.812,0.188,0.9899799599198396,0.011000000000000001,0.0,0.001002004008016032
T11283500,T11283500,7,1964,35.55,0.7746192893401016,1.0,0.0,0.0,0.11599999999999999,0.8840000000000001,0.34969939879759515,0.52,0.0010030090270812437,0.12925851703406813
T11283500,T11283500,7,1968,17.39,0.7746192893401016,1.0,0.0,0.0,0.11599999999999999,0.8840000000000001,0.34969939879759515,0.52,0.0010030090270812437,0.12925851703406813
T11283500,T11283500,7,1988,12.77,0.7746192893401016,1.0,0.0,0.0,0.11599999999999999,0.8840000000000001,0.34969939879759515,0.52,0.0010030090270812437,0.12925851703406813
T11283500,T11283500,7,1966,18.52,0.7746192893401016,1.0,0.0,0.0,0.11599999999999999,0.8840000000000001,0.34969939879759515,0.52,0.0010030090270812437,0.12925851703406813
T11283500,T11283500,7,1994,11.61,0.7746192893401016,1.0,0.0,0.0,0.11599999999999999,0.8840000000000001,0.34969939879759515,0.52,0.0010030090270812437,0.12925851703406813
T11283500,T11283500,7,1987,9.6,0.7746192893401016,1.0,0.0,0.0,0.11599999999999999,0.8840000000000001,0.34969939879759515,0.52,0.0010030090270812437,0.12925851703406813
T11283500,T11283500,7,1975,130.42,0.7746192893401016,1.0,0.0,0.0,0.11599999999999999,0.8840000000000001,0.34969939879759515,0.52,0.0010030090270812437,0.12925851703406813
T11283500,T11283500,7,1992,48.9,0.7746192893401016,1.0,0.0,0.0,0.11599999999999999,0.8840000000000001,0.34969939879759515,0.52,0.0010030090270812437,0.12925851703406813
T11283500,T11283500,7,1977,5.06,0.7746192893401016,1.0,0.0,0.0,0.11599999999999999,0.8840000000000001,0.34969939879759515,0.52,0.0010030090270812437,0.12925851703406813
T11283500,T11283500,7,1991,36.1,0.7746192893401016,1.0,0.0,0.0,0.11599999999999999,0.8840000000000001,0.34969939879759515,0.52,0.0010030090270812437,0.12925851703406813
T11283500,T11283500,7,1962,53.32,0.7746192893401016,1.0,0.0,0.0,0.11599999999999999,0.8840000000000001,0.34969939879759515,0.52,0.0010030090270812437,0.12925851703406813
T11283500,T11283500,7,1976,10.25,0.7746192893401016,1.0,0.0,0.0,0.11599999999999999,0.8840000000000001,0.34969939879759515,0.52,0.0010030090270812437,0.12925851703406813
T11283500,T11283500,7,1972,21.84,0.7746192893401016,1.0,0.0,0.0,0.11599999999999999,0.8840000000000001,0.34969939879759515,0.52,0.0010030090270812437,0.12925851703406813
T11283500,T11283500,7,1961,9.62,0.7746192893401016,1.0,0.0,0.0,0.11599999999999999,0.8840000000000001,0.34969939879759515,0.52,0.0010030090270812437,0.12925851703406813
T11283500,T11283500,7,1990,13.93,0.7746192893401016,1.0,0.0,0.0,0.11599999999999999,0.8840000000000001,0.34969939879759515,0.52,0.0010030090270812437,0.12925851703406813
T11283500,T11283500,7,1960,18.23,0.7746192893401016,1.0,0.0,0.0,0.11599999999999999,0.8840000000000001,0.34969939879759515,0.52,0.0010030090270812437,0.12925851703406813
T11283500,T11283500,7,1979,52.0,0.7746192893401016,1.0,0.0,0.0,0.11599999999999999,0.8840000000000001,0.34969939879759515,0.52,0.0010030090270812437,0.12925851703406813
T11283500,T11283500,7,1981,15.62,0.7746192893401016,1.0,0.0,0.0,0.11599999999999999,0.8840000000000001,0.34969939879759515,0.52,0.0010030090270812437,0.12925851703406813
T11284400,T11284400,7,1992,0.0,0.7756345177664975,0.0,1.0,0.0,0.0,1.0,0.9959919839679359,0.0,0.0,0.006012024048096192
T11284400,T11284400,7,2002,0.0,0.7756345177664975,0.0,1.0,0.0,0.0,1.0,0.9959919839679359,0.0,0.0,0.006012024048096192
T11284400,T11284400,7,1985,0.01,0.7756345177664975,0.0,1.0,0.0,0.0,1.0,0.9959919839679359,0.0,0.0,0.006012024048096192
T11284400,T11284400,7,1981,0.0,0.7756345177664975,0.0,1.0,0.0,0.0,1.0,0.9959919839679359,0.0,0.0,0.006012024048096192
T11284400,T11284400,7,2007,0.0,0.7756345177664975,0.0,1.0,0.0,0.0,1.0,0.9959919839679359,0.0,0.0,0.006012024048096192
T11284400,T11284400,7,1979,0.06,0.7756345177664975,0.0,1.0,0.0,0.0,1.0,0.9959919839679359,0.0,0.0,0.006012024048096192
T11284400,T11284400,7,2004,0.0,0.7756345177664975,0.0,1.0,0.0,0.0,1.0,0.9959919839679359,0.0,0.0,0.006012024048096192
T11284400,T11284400,7,2008,0.0,0.7756345177664975,0.0,1.0,0.0,0.0,1.0,0.9959919839679359,0.0,0.0,0.006012024048096192
T11284400,T11284400,7,1975,0.26,0.7756345177664975,0.0,1.0,0.0,0.0,1.0,0.9959919839679359,0.0,0.0,0.006012024048096192
T11284400,T11284400,7,1991,0.01,0.7756345177664975,0.0,1.0,0.0,0.0,1.0,0.9959919839679359,0.0,0.0,0.006012024048096192
T11284400,T11284400,7,1994,0.0,0.7756345177664975,0.0,1.0,0.0,0.0,1.0,0.9959919839679359,0.0,0.0,0.006012024048096192
T11284400,T11284400,7,1999,0.14,0.7756345177664975,0.0,1.0,0.0,0.0,1.0,0.9959919839679359,0.0,0.0,0.006012024048096192
T11284400,T11284400,7,1987,0.0,0.7756345177664975,0.0,1.0,0.0,0.0,1.0,0.9959919839679359,0.0,0.0,0.006012024048096192
T11284400,T11284400,7,2009,0.0,0.7756345177664975,0.0,1.0,0.0,0.0,1.0,0.9959919839679359,0.0,0.0,0.006012024048096192
T11284400,T11284400,7,1976,0.0,0.7756345177664975,0.0,1.0,0.0,0.0,1.0,0.9959919839679359,0.0,0.0,0.006012024048096192
T11284400,T11284400,7,1977,0.0,0.7756345177664975,0.0,1.0,0.0,0.0,1.0,0.9959919839679359,0.0,0.0,0.006012024048096192
T11284400,T11284400,7,1990,0.0,0.7756345177664975,0.0,1.0,0.0,0.0,1.0,0.9959919839679359,0.0,0.0,0.006012024048096192
T11284400,T11284400,7,1972,0.0,0.7756345177664975,0.0,1.0,0.0,0.0,1.0,0.9959919839679359,0.0,0.0,0.006012024048096192
T11284400,T11284400,7,1988,0.0,0.7756345177664975,0.0,1.0,0.0,0.0,1.0,0.9959919839679359,0.0,0.0,0.006012024048096192
T11284400,T11284400,7,2001,0.0,0.7756345177664975,0.0,1.0,0.0,0.0,1.0,0.9959919839679359,0.0,0.0,0.006012024048096192
T11292500,T11292500,7,1994,31.61,0.783756345177665,1.0,0.0,0.0,1.0,0.0,0.0,0.002,0.0010030090270812437,0.9999999999999999
T11292500,T11292500,7,1966,45.71,0.783756345177665,1.0,0.0,0.0,1.0,0.0,0.0,0.002,0.0010030090270812437,0.9999999999999999
T11292500,T11292500,7,1990,44.13,0.783756345177665,1.0,0.0,0.0,1.0,0.0,0.0,0.002,0.0010030090270812437,0.9999999999999999
T11292500,T11292500,7,1959,43.06,0.783756345177665,1.0,0.0,0.0,1.0,0.0,0.0,0.002,0.0010030090270812437,0.9999999999999999
T11292500,T11292500,7,1968,57.84,0.783756345177665,1.0,0.0,0.0,1.0,0.0,0.0,0.002,0.0010030090270812437,0.9999999999999999
T11292500,T11292500,7,1964,78.06,0.783756345177665,1.0,0.0,0.0,1.0,0.0,0.0,0.002,0.0010030090270812437,0.9999999999999999
T11292500,T11292500,7,1987,29.81,0.783756345177665,1.0,0.0,0.0,1.0,0.0,0.0,0.002,0.0010030090270812437,0.9999999999999999
T11292500,T11292500,7,1988,33.16,0.783756345177665,1.0,0.0,0.0,1.0,0.0,0.0,0.002,0.0010030090270812437,0.9999999999999999
T11292500,T11292500,7,1991,66.84,0.783756345177665,1.0,0.0,0.0,1.0,0.0,0.0,0.002,0.0010030090270812437,0.9999999999999999
T11292500,T11292500,7,1972,87.81,0.783756345177665,1.0,0.0,0.0,1.0,0.0,0.0,0.002,0.0010030090270812437,0.9999999999999999
T11292500,T11292500,7,1961,39.48,0.783756345177665,1.0,0.0,0.0,1.0,0.0,0.0,0.002,0.0010030090270812437,0.9999999999999999
T11292500,T11292500,7,1955,81.19,0.783756345177665,1.0,0.0,0.0,1.0,0.0,0.0,0.002,0.0010030090270812437,0.9999999999999999
T11292500,T11292500,7,1962,174.84,0.783756345177665,1.0,0.0,0.0,1.0,0.0,0.0,0.002,0.0010030090270812437,0.9999999999999999
T11292500,T11292500,7,1981,39.61,0.783756345177665,1.0,0.0,0.0,1.0,0.0,0.0,0.002,0.0010030090270812437,0.9999999999999999
T11292500,T11292500,7,1975,246.26,0.783756345177665,1.0,0.0,0.0,1.0,0.0,0.0,0.002,0.0010030090270812437,0.9999999999999999
T11292500,T11292500,7,1957,112.74,0.783756345177665,1.0,0.0,0.0,1.0,0.0,0.0,0.002,0.0010030090270812437,0.9999999999999999
T11292500,T11292500,7,1979,104.42,0.783756345177665,1.0,0.0,0.0,1.0,0.0,0.0,0.002,0.0010030090270812437,0.9999999999999999
T11292500,T11292500,7,1954,72.97,0.783756345177665,1.0,0.0,0.0,1.0,0.0,0.0,0.002,0.0010030090270812437,0.9999999999999999
T11292500,T11292500,7,1977,22.97,0.783756345177665,1.0,0.0,0.0,1.0,0.0,0.0,0.002,0.0010030090270812437,0.9999999999999999
T11292500,T11292500,7,1960,40.97,0.783756345177665,1.0,0.0,0.0,1.0,0.0,0.0,0.002,0.0010030090270812437,0.9999999999999999
T11292500,T11292500,7,1976,30.81,0.783756345177665,1.0,0.0,0.0,1.0,0.0,0.0,0.002,0.0010030090270812437,0.9999999999999999
T11292500,T11292500,7,1985,48.0,0.783756345177665,1.0,0.0,0.0,1.0,0.0,0.0,0.002,0.0010030090270812437,0.9999999999999999
T11292500,T11292500,7,1992,41.45,0.783756345177665,1.0,0.0,0.0,1.0,0.0,0.0,0.002,0.0010030090270812437,0.9999999999999999
T11315000,T11315000,7,1966,0.52,0.8172588832487311,1.0,0.0,0.0,1.0,0.0,0.9959919839679359,0.004,0.0,0.001002004008016032
T11315000,T11315000,7,2007,0.47,0.8172588832487311,1.0,0.0,0.0,1.0,0.0,0.9959919839679359,0.004,0.0,0.001002004008016032
T11315000,T11315000,7,2002,1.62,0.8172588832487311,1.0,0.0,0.0,1.0,0.0,0.9959919839679359,0.004,0.0,0.001002004008016032
T11315000,T11315000,7,1999,16.99,0.8172588832487311,1.0,0.0,0.0,1.0,0.0,0.9959919839679359,0.004,0.0,0.001002004008016032
T11315000,T11315000,7,1991,5.82,0.8172588832487311,1.0,0.0,0.0,1.0,0.0,0.9959919839679359,0.004,0.0,0.001002004008016032
T11315000,T11315000,7,1979,4.44,0.8172588832487311,1.0,0.0,0.0,1.0,0.0,0.9959919839679359,0.004,0.0,0.001002004008016032
T11315000,T11315000,7,1992,14.42,0.8172588832487311,1.0,0.0,0.0,1.0,0.0,0.9959919839679359,0.004,0.0,0.001002004008016032
T11315000,T11315000,7,1968,0.58,0.8172588832487311,1.0,0.0,0.0,1.0,0.0,0.9959919839679359,0.004,0.0,0.001002004008016032
T11315000,T11315000,7,1981,0.55,0.8172588832487311,1.0,0.0,0.0,1.0,0.0,0.9959919839679359,0.004,0.0,0.001002004008016032
T11315000,T11315000,7,1961,0.89,0.8172588832487311,1.0,0.0,0.0,1.0,0.0,0.9959919839679359,0.004,0.0,0.001002004008016032
T11315000,T11315000,7,1962,8.43,0.8172588832487311,1.0,0.0,0.0,1.0,0.0,0.9959919839679359,0.004,0.0,0.001002004008016032
T11315000,T11315000,7,2008,1.09,0.8172588832487311,1.0,0.0,0.0,1.0,0.0,0.9959919839679359,0.004,0.0,0.001002004008016032
T11315000,T11315000,7,1977,0.77,0.8172588832487311,1.0,0.0,0.0,1.0,0.0,0.9959919839679359,0.004,0.0,0.001002004008016032
T11315000,T11315000,7,1964,3.76,0.8172588832487311,1.0,0.0,0.0,1.0,0.0,0.9959919839679359,0.004,0.0,0.001002004008016032
T11315000,T11315000,7,1955,3.91,0.8172588832487311,1.0,0.0,0.0,1.0,0.0,0.9959919839679359,0.004,0.0,0.001002004008016032
T11315000,T11315000,7,2009,1.87,0.8172588832487311,1.0,0.0,0.0,1.0,0.0,0.9959919839679359,0.004,0.0,0.001002004008016032
T11315000,T11315000,7,1975,34.19,0.8172588832487311,1.0,0.0,0.0,1.0,0.0,0.9959919839679359,0.004,0.0,0.001002004008016032
T11315000,T11315000,7,1976,0.38,0.8172588832487311,1.0,0.0,0.0,1.0,0.0,0.9959919839679359,0.004,0.0,0.001002004008016032
T11315000,T11315000,7,2004,0.82,0.8172588832487311,1.0,0.0,0.0,1.0,0.0,0.9959919839679359,0.004,0.0,0.001002004008016032
T11315000,T11315000,7,1960,1.23,0.8172588832487311,1.0,0.0,0.0,1.0,0.0,0.9959919839679359,0.004,0.0,0.001002004008016032
T11315000,T11315000,7,1990,1.6,0.8172588832487311,1.0,0.0,0.0,1.0,0.0,0.9959919839679359,0.004,0.0,0.001002004008016032
